appid,name,release_date,developer,publisher,positive_reviews,negative_reviews,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,ccu,english,categories,genres
238460,BattleBlock Theater,2014-05-15,The Behemoth,The Behemoth,61597,1742,"2,000,000 - 5,000,000",515,8,264,8,14.99,326,1,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Adventure;Casual;Indie
435150,Divinity: Original Sin 2 - Definitive Edition,2017-09-14,Larian Studios,Larian Studios,130516,5372,"5,000,000 - 10,000,000",4186,231,1503,220,44.99,8138,1,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Adventure;RPG;Strategy
254700,Resident Evil 4,2014-02-27,Capcom,Capcom,35326,3846,"1,000,000 - 2,000,000",1020,0,543,0,19.99,636,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards,Action;Adventure
635320,Last Day of June,2017-08-31,Ovosonico,505 Games,2997,443,"100,000 - 200,000",156,188,193,188,19.99,5,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Indie
12130,Manhunt,2008-01-04,Rockstar North,Rockstar Games,1599,748,"100,000 - 200,000",696,0,731,0,9.99,16,1,Single-player,Action
480430,Hide and Shriek,2017-10-19,Funcom,Funcom,3382,683,"500,000 - 1,000,000",78,0,33,0,0.0,32,1,Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats,Action;Free to Play
522210,Serial Cleaner,2017-07-14,Draw Distance,Curve Games,2148,344,"500,000 - 1,000,000",259,282,342,282,14.99,12,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie
227600,Castle of Illusion,2013-09-04,SEGA Studios Australia,SEGA,2409,271,"200,000 - 500,000",205,0,193,0,14.99,22,1,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Casual
536410,Greenwood the Last Ritual,2017-01-19,AO2Game,AO2Game,35,23,"100,000 - 200,000",271,0,266,0,2.99,0,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Violent;Gore;Adventure;Indie
386640,Affected Zone Tactics,2015-11-17,Light Vision Interactive,Light Vision Interactive,165,129,"50,000 - 100,000",2,0,2,0,0.0,1,1,Single-player;Multi-player;MMO;Co-op,Free to Play;Massively Multiplayer;Strategy
423950,Deadlight: Director's Cut,2016-06-21,"Tequila Works, Abstraction Games",Deep Silver,794,321,"100,000 - 200,000",197,0,206,0,11.99,5,1,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure
348870,Night Mysteries: The Amphora Prisoner,2015-02-26,Anvate Games,Anvate Games,87,47,"100,000 - 200,000",274,0,304,0,1.99,3,1,Single-player;Steam Trading Cards;Steam Cloud,Adventure;Casual
585410,GameMaker Studio 2 Desktop,2017-03-08,YoYo Games Ltd.,YoYo Games Ltd.,1522,265,"100,000 - 200,000",15412,0,28204,0,99.99,226,1,In-App Purchases,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities;Web Publishing;Game Development
326120,Horizon Shift,2015-05-29,Flump Studios,Funbox Media Ltd,243,72,"100,000 - 200,000",324,0,289,0,4.99,0,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie
704450,Neverwinter Nights: Enhanced Edition,2018-03-27,Beamdog,Beamdog,4806,623,"500,000 - 1,000,000",449,0,753,0,19.99,896,1,Single-player;Online Multi-Player;Online Co-op;Steam Trading Cards;Steam Workshop;Includes level editor,RPG
12170,Grand Theft Auto,2008-01-04,Rockstar North,Rockstar Games,268,51,"500,000 - 1,000,000",9,0,7,0,0.0,0,1,Single-player,Action
454910,Twin Saga,2017-09-01,X-Legend,Aeria Games,594,242,"200,000 - 500,000",260,0,398,0,0.0,0,1,MMO;Steam Trading Cards;In-App Purchases,Free to Play;Massively Multiplayer;RPG
558100,Art of War: Red Tides,2016-12-22,Game Science,Game Science,5209,1390,"1,000,000 - 2,000,000",274,0,49,0,0.0,15,1,Online Multi-Player;Online Co-op;Steam Trading Cards;In-App Purchases,Violent;Free to Play;Indie;Strategy;Early Access
259600,Finding Teddy,2013-12-03,Storybird,"LookAtMyGame, Plug In Digital",745,163,"100,000 - 200,000",243,0,378,0,6.99,1,1,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie
535480,Sundered: Eldritch Edition,2017-07-28,Thunder Lotus Games,Thunder Lotus Games,3213,665,"200,000 - 500,000",179,0,133,0,19.99,23,1,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie
560260,Super Blue Boy Planet,2016-12-16,NanningsGames,NanningsGames,2338,248,"200,000 - 500,000",31,0,35,0,0.0,1,1,Single-player;Steam Achievements;Full controller support;Steam Cloud,Free to Play;Indie
612020,Zombidle : REMONSTERED,2017-05-30,Berzerk Studio,Berzerk Studio,1329,202,"200,000 - 500,000",1303,0,2103,0,0.0,178,1,Single-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud,Casual;Free to Play;Indie;Strategy
375950,Viridi,2015-08-19,"Zoe Vartanian, Badru, Isa Hutchinson, Michael Bell",Ice Water Games,7263,653,"500,000 - 1,000,000",60,0,19,0,0.0,26,1,Single-player;Steam Cloud,Casual;Free to Play;Indie;Simulation
356310,METAL SLUG DEFENSE,2015-05-01,SNK CORPORATION,SNK CORPORATION,919,811,"500,000 - 1,000,000",84,0,16,0,0.0,5,1,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Free to Play
474960,Quantum Break,2016-09-29,Remedy Entertainment,Xbox Game Studios,17948,3020,"1,000,000 - 2,000,000",484,0,456,0,39.99,80,1,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action
430210,Megaton Rainfall,2017-11-17,"Pentadimensional Games, SL","Pentadimensional Games, SL",1004,394,"100,000 - 200,000",38,0,38,0,15.99,9,1,Single-player;Full controller support,Violent;Action;Indie
223730,Fly'N,2012-11-09,Ankama Games,Ankama Games,414,68,"100,000 - 200,000",275,0,374,0,9.99,0,1,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Adventure;Indie
21660,Street Fighter IV,2009-07-07,Capcom,Capcom,333,146,"100,000 - 200,000",548,0,548,0,0.0,1,1,Single-player;Multi-player;Partial Controller Support,Action
294860,Valkyria Chronicles,2014-11-11,SEGA,SEGA,10493,1066,"500,000 - 1,000,000",819,0,355,0,19.99,74,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG;Strategy
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,2016-02-04,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,55918,5820,"1,000,000 - 2,000,000",999,113,530,176,29.99,1723,1,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Adventure
249650,Blackguards,2014-01-22,Daedalic Entertainment,Daedalic Entertainment,2059,1261,"500,000 - 1,000,000",188,0,167,0,9.99,13,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG;Strategy
553640,ICEY,2016-11-17,FantaBlade Network,XD,19676,1936,"500,000 - 1,000,000",286,0,299,0,10.99,24,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Action;Adventure;RPG
6020,STAR WARS Jedi Knight - Jedi Academy,2009-09-16,Raven Software,"LucasArts, Lucasfilm, Disney",10556,435,"1,000,000 - 2,000,000",509,0,232,0,9.99,153,1,Single-player;Online Multi-Player;Local Multi-Player;Partial Controller Support;Steam Cloud,Action
771430,Evolva,2018-01-13,Computer Artworks,Interplay,21,3,"200,000 - 500,000",0,0,0,0,9.99,0,1,Single-player,Action;Adventure;Strategy
284710,Abyss: The Wraiths of Eden,2014-04-03,Artifex Mundi,Artifex Mundi,1128,119,"100,000 - 200,000",184,0,257,0,9.99,5,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual
433350,BlackShot: Mercenary Warfare FPS,2016-05-31,Vertigo Games America,"Papaya Play, Vertigo Games America",1540,1297,"500,000 - 1,000,000",285,0,55,0,0.0,25,1,Multi-player;MMO;Steam Achievements;Steam Trading Cards;In-App Purchases,Action;Casual;Free to Play
242920,Banished,2014-02-18,Shining Rock Software LLC,Shining Rock Software LLC,33395,3654,"2,000,000 - 5,000,000",1940,3287,841,3287,19.99,1066,1,Single-player;Steam Achievements,Indie;Simulation;Strategy
700330,SCP: Secret Laboratory,2017-12-29,Northwood Studios,Northwood Studios,114490,10454,"5,000,000 - 10,000,000",1265,120,76,57,0.0,3201,1,Online Multi-Player;Steam Achievements;Steam Cloud,Action;Free to Play
328760,SanctuaryRPG: Black Edition,2015-02-13,Black Shell Media,Plug In Digital,1360,116,"100,000 - 200,000",293,0,416,0,7.99,3,1,Single-player;Steam Trading Cards;Captions available;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Strategy
396360,LocoSoccer,2015-12-09,Startreming,Senpai Studios,155,87,"100,000 - 200,000",238,0,274,0,0.99,12,1,Single-player;Co-op;Steam Trading Cards;Partial Controller Support,Indie;Sports;Strategy
534220,Dragon's Sin,2017-12-21,Fate Dragon Studio,Fate Dragon Studio,309,152,"200,000 - 500,000",8,0,8,0,0.0,0,1,Single-player;Steam Achievements;Partial Controller Support,Gore;Action;Free to Play;Indie
431650,Phoning Home,2017-02-07,ION LANDS,ION LANDS,613,270,"100,000 - 200,000",251,0,300,0,9.99,2,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie
329830,The Moon Sliver,2014-10-28,David Szymanski,David Szymanski,631,226,"200,000 - 500,000",167,0,167,0,1.99,0,1,Single-player;Steam Trading Cards,Adventure
317410,Color Symphony,2014-09-15,REMIMORY,REMIMORY,956,343,"200,000 - 500,000",10,0,11,0,0.0,0,1,Single-player;Full controller support;Steam Cloud,Action;Free to Play;Indie
235250,Super Sanctum TD,2013-05-09,Coffee Stain Studios,Coffee Stain Publishing,1321,175,"200,000 - 500,000",192,0,315,0,4.99,2,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual;Indie;Strategy
371660,Far Cry Primal,2016-02-29,Ubisoft,Ubisoft,18662,3717,"500,000 - 1,000,000",866,517,578,517,29.99,839,1,Single-player;Steam Trading Cards;Partial Controller Support,Action;Adventure
218410,Defender's Quest: Valley of the Forgotten (DX edition),2012-10-30,"Level Up Labs, LLC",Level Up Labs,3075,128,"200,000 - 500,000",453,0,449,0,14.99,8,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Indie;RPG;Strategy
493340,Planet Coaster,2016-11-17,"Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)",45972,4577,"1,000,000 - 2,000,000",1971,160,406,248,44.99,1576,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Simulation;Strategy
464340,Syberia 3,2017-11-13,Microids,Microids,1549,1503,"200,000 - 500,000",381,0,381,0,39.99,106,1,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure
211180,Unmechanical,2012-08-08,Talawa Games,Teotl Studios,402,34,"100,000 - 200,000",95,0,95,0,9.99,1,1,Single-player;Steam Achievements;Partial Controller Support,Adventure;Casual;Indie
300570,Infinifactory,2015-06-30,Zachtronics,Zachtronics,2038,115,"200,000 - 500,000",311,0,233,0,24.99,26,1,Single-player;Steam Achievements;Captions available;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Indie;Simulation
936780,Warplanes: WW2 Dogfight,2019-04-06,Home Net Games,Home Net Games,907,166,"100,000 - 200,000",0,0,0,0,0.0,19,1,Single-player;Full controller support;In-App Purchases;Steam Cloud,Action;Free to Play;Indie
463220,Dungeon of Zolthan,2016-05-11,Robert Alvarez,New Reality Games,378,111,"200,000 - 500,000",238,0,244,0,0.99,14,1,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie
291190,Heroes of Steel RPG,2014-04-23,Trese Brothers,Trese Brothers,193,54,"50,000 - 100,000",0,0,0,0,9.99,2,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Indie;RPG;Strategy
3830,Psychonauts,2006-10-11,Double Fine Productions,Double Fine Productions,12771,631,"2,000,000 - 5,000,000",402,36,174,36,9.99,119,1,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action
429660,Tales of Berseria,2017-01-26,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,13170,1069,"500,000 - 1,000,000",1024,0,710,0,49.99,315,1,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG
253030,Race The Sun,2013-12-09,Flippfly LLC,Flippfly LLC,5750,378,"500,000 - 1,000,000",184,0,178,0,9.99,6,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Indie;Racing
70640,Worms,2011-10-19,Team17 Digital Ltd,Team17 Digital Ltd,423,77,"100,000 - 200,000",3,0,4,0,7.99,0,1,Single-player,Strategy
256290,Child of Light,2014-04-29,Ubisoft Montréal,Ubisoft,11329,891,"500,000 - 1,000,000",625,0,409,0,14.99,15,1,Single-player;Shared/Split Screen;Partial Controller Support,RPG
968250,King of Retail,2019-03-26,Freaking Games,Iceberg Interactive,1966,151,"100,000 - 200,000",462,0,554,0,17.99,115,1,Single-player,Casual;Indie;Simulation;Early Access
351640,Eternal Senia,2015-06-18,Sanctum Games,Sanctum Games,11272,277,"500,000 - 1,000,000",104,0,99,0,0.0,5,1,Single-player,Action;Free to Play;Indie;RPG
98400,Hard Reset Extended Edition,2012-07-12,Flying Wild Hog,Good Shepherd Entertainment,3631,774,"500,000 - 1,000,000",207,0,161,0,14.99,5,1,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Indie
814380,Sekiro: Shadows Die Twice - GOTY Edition,2019-03-21,FromSoftware,"Activision (Excluding Japan and Asia), FromSoftware (Japan), 方块游戏 (Asia)",151503,8110,"5,000,000 - 10,000,000",2245,319,1153,275,59.99,7201,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure
224000,Project Eagle: A 3D Interactive Mars Base,2018-11-27,Blackbird Interactive,Blackbird Interactive,384,128,"200,000 - 500,000",0,0,0,0,0.0,0,1,Single-player;Steam Achievements,Free to Play;Simulation
665180,Dark Elf,2017-08-03,ONEONE1,Paradise Project,4238,508,"200,000 - 500,000",211,0,169,0,3.99,57,1,Single-player;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG
22120,Penumbra: Black Plague Gold Edition,2009-01-23,Frictional Games,Frictional Games,1978,127,"200,000 - 500,000",1446,0,448,0,9.99,7,1,Single-player;Captions available,Nudity;Gore;Action;Adventure;Indie
262830,Crimsonland,2014-06-11,10tons Ltd,10tons Ltd,2211,195,"100,000 - 200,000",619,19,678,19,13.99,39,1,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;RPG
15500,The Wonderful End of the World,2008-07-17,"Dejobaan Games, LLC","Dejobaan Games, LLC",452,144,"100,000 - 200,000",322,0,326,0,9.99,2,1,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual
914620,Mist Survival,2018-08-14,Dimension 32 Entertainment,Dimension 32 Entertainment,6897,1624,"200,000 - 500,000",599,0,880,0,10.99,255,1,Single-player,Action;Adventure;Indie;Simulation;Early Access
72000,Closure,2012-09-07,Eyebrow Interactive,Eyebrow Interactive,781,133,"200,000 - 500,000",57,0,93,0,9.99,1,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Commentary available,Indie
871720,Ultimate Custom Night,2018-06-27,Scott Cawthon,Scott Cawthon,26780,1186,"2,000,000 - 5,000,000",165,1,67,1,0.0,287,1,Single-player,Action;Free to Play;Indie
224860,Arma Tactics,2013-10-01,Bohemia Interactive,Bohemia Interactive,278,602,"200,000 - 500,000",467,0,640,0,8.99,1,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Strategy
340170,FINAL FANTASY TYPE-0 HD,2015-08-18,Square Enix,Square Enix,1663,1036,"200,000 - 500,000",1429,0,697,0,29.99,10,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG
215690,Zeno Clash 2,2013-04-30,ACE Team,SEGA,906,273,"200,000 - 500,000",205,298,202,298,14.99,3,1,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie
594650,Hunt: Showdown,2018-02-22,Crytek,Crytek,94098,19134,"2,000,000 - 5,000,000",4266,927,612,883,39.99,17652,1,Online Multi-Player;Online Co-op,Action;Early Access
4800,Heroes of Annihilated Empires,2006-11-22,GSC Game World,GSC Game World,439,75,"100,000 - 200,000",108,0,108,0,14.99,3,1,Single-player;Multi-player,Strategy
259680,Tales of Maj'Eyal,2013-12-12,Netcore Games,Netcore Games,4847,221,"500,000 - 1,000,000",1986,0,2012,0,6.99,177,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Adventure;Indie;RPG
223100,Homefront: The Revolution,2016-05-19,Dambuster Studios,Deep Silver,8433,5939,"500,000 - 1,000,000",849,0,753,0,19.99,75,1,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Stats,Violent;Action;Adventure
432470,Magdalena,2016-02-22,MagdalenaTeam,MagdalenaTeam,103,148,"200,000 - 500,000",216,0,213,0,0.99,3,1,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Indie
265550,Dead Rising 3 Apocalypse Edition,2014-09-05,Capcom Game Studio Vancouver,Capcom,10531,3727,"500,000 - 1,000,000",950,82,630,82,29.99,176,1,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards,Action
760060,Mutant Year Zero: Road to Eden,2018-12-04,The Bearded Ladies,Funcom,15653,1600,"500,000 - 1,000,000",971,0,781,0,34.99,70,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Strategy
6810,Commandos: Beyond the Call of Duty,2007-03-15,Pyro Studios,Kalypso Media Digital,664,92,"500,000 - 1,000,000",80,0,118,0,4.99,20,1,Single-player;Multi-player;Co-op,Action
307670,Hard West,2015-11-18,CreativeForge Games,Good Shepherd Entertainment,3001,855,"200,000 - 500,000",156,0,165,0,19.99,19,1,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG;Strategy
268750,Magicite,2014-06-09,SmashGames,SmashGames,6213,1059,"500,000 - 1,000,000",1396,0,1314,0,9.99,16,1,Single-player;Multi-player,Action;Adventure;Indie;RPG
217270,Karateka,2012-12-03,Liquid Entertainment,Dotemu,203,89,"100,000 - 200,000",0,0,0,0,3.99,1,1,Single-player,Action;Indie
362960,Tyranny,2016-11-10,Obsidian Entertainment,Paradox Interactive,9117,1379,"500,000 - 1,000,000",908,0,973,0,29.99,152,1,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;RPG
